HeaderInfo,Model:S10000,Version:1.0.1.6,ProjectName:榆林机场风切变,ProjectMemo:Test,Location:榆林机场,Latitude:36.16953,Longitude:120.477398,Altitude:40,NorthOffset:0,AllGates:200,BKGates:9,Shots:10000,ReShotsTimes:1,PulseWidth:400,ZeroFreq:49.31,SNRThreshold:8,SamplesPerGate:100,SpetralStart:32,SpetralEnd:131,FrequencyShift:120,TriggerDelayTime:1000,SN:10HKF00631450,SCanMode:Script,Script:<ppi cycles="1" interval="0" avelostimes="1" pitch="3" fromAzimuth="30" toAzimuth="29" speed="6" direction="1" vadwind="1" ScanBack="0" vadisslide="2" IsSecTick="0" shots="10000" NewFilePerCycle="1" />,Resolution:60,StartIndex:3,
Date_time,FileTime,Temperature,Humidity,Pressure,Azimuth,Pitch,LandWindSpd,LandWindDir,RainLevel(mm),RainSpeed(mm/min),GPSDataValid,NorthOffset,XAngle,YAngle,Longitude,Latitude,Altitude,EastSpeed,NorthSpeed,UpSpeed,EarthAzimuth,EarthPitch,180m RadialWind(m/s),180m SNR,180m SpectralWidth,180m SpectralIntensity,240m RadialWind(m/s),240m SNR,240m SpectralWidth,240m SpectralIntensity,300m RadialWind(m/s),300m SNR,300m SpectralWidth,300m SpectralIntensity,360m RadialWind(m/s),360m SNR,360m SpectralWidth,360m SpectralIntensity,420m RadialWind(m/s),420m SNR,420m SpectralWidth,420m SpectralIntensity,480m RadialWind(m/s),480m SNR,480m SpectralWidth,480m SpectralIntensity,540m RadialWind(m/s),540m SNR,540m SpectralWidth,540m SpectralIntensity,600m RadialWind(m/s),600m SNR,600m SpectralWidth,600m SpectralIntensity,660m RadialWind(m/s),660m SNR,660m SpectralWidth,660m SpectralIntensity,720m RadialWind(m/s),720m SNR,720m SpectralWidth,720m SpectralIntensity,780m RadialWind(m/s),780m SNR,780m SpectralWidth,780m SpectralIntensity,840m RadialWind(m/s),840m SNR,840m SpectralWidth,840m SpectralIntensity,900m RadialWind(m/s),900m SNR,900m SpectralWidth,900m SpectralIntensity,960m RadialWind(m/s),960m SNR,960m SpectralWidth,960m SpectralIntensity,1020m RadialWind(m/s),1020m SNR,1020m SpectralWidth,1020m SpectralIntensity,1080m RadialWind(m/s),1080m SNR,1080m SpectralWidth,1080m SpectralIntensity,1140m RadialWind(m/s),1140m SNR,1140m SpectralWidth,1140m SpectralIntensity,1200m RadialWind(m/s),1200m SNR,1200m SpectralWidth,1200m SpectralIntensity,1260m RadialWind(m/s),1260m SNR,1260m SpectralWidth,1260m SpectralIntensity,1320m RadialWind(m/s),1320m SNR,1320m SpectralWidth,1320m SpectralIntensity,1380m RadialWind(m/s),1380m SNR,1380m SpectralWidth,1380m SpectralIntensity,1440m RadialWind(m/s),1440m SNR,1440m SpectralWidth,1440m SpectralIntensity,1500m RadialWind(m/s),1500m SNR,1500m SpectralWidth,1500m SpectralIntensity,1560m RadialWind(m/s),1560m SNR,1560m SpectralWidth,1560m SpectralIntensity,1620m RadialWind(m/s),1620m SNR,1620m SpectralWidth,1620m SpectralIntensity,1680m RadialWind(m/s),1680m SNR,1680m SpectralWidth,1680m SpectralIntensity,1740m RadialWind(m/s),1740m SNR,1740m SpectralWidth,1740m SpectralIntensity,1800m RadialWind(m/s),1800m SNR,1800m SpectralWidth,1800m SpectralIntensity,1860m RadialWind(m/s),1860m SNR,1860m SpectralWidth,1860m SpectralIntensity,1920m RadialWind(m/s),1920m SNR,1920m SpectralWidth,1920m SpectralIntensity,1980m RadialWind(m/s),1980m SNR,1980m SpectralWidth,1980m SpectralIntensity,2040m RadialWind(m/s),2040m SNR,2040m SpectralWidth,2040m SpectralIntensity,2100m RadialWind(m/s),2100m SNR,2100m SpectralWidth,2100m SpectralIntensity,2160m RadialWind(m/s),2160m SNR,2160m SpectralWidth,2160m SpectralIntensity,2220m RadialWind(m/s),2220m SNR,2220m SpectralWidth,2220m SpectralIntensity,2280m RadialWind(m/s),2280m SNR,2280m SpectralWidth,2280m SpectralIntensity,2340m RadialWind(m/s),2340m SNR,2340m SpectralWidth,2340m SpectralIntensity,2400m RadialWind(m/s),2400m SNR,2400m SpectralWidth,2400m SpectralIntensity,2460m RadialWind(m/s),2460m SNR,2460m SpectralWidth,2460m SpectralIntensity,2520m RadialWind(m/s),2520m SNR,2520m SpectralWidth,2520m SpectralIntensity,2580m RadialWind(m/s),2580m SNR,2580m SpectralWidth,2580m SpectralIntensity,2640m RadialWind(m/s),2640m SNR,2640m SpectralWidth,2640m SpectralIntensity,2700m RadialWind(m/s),2700m SNR,2700m SpectralWidth,2700m SpectralIntensity,2760m RadialWind(m/s),2760m SNR,2760m SpectralWidth,2760m SpectralIntensity,2820m RadialWind(m/s),2820m SNR,2820m SpectralWidth,2820m SpectralIntensity,2880m RadialWind(m/s),2880m SNR,2880m SpectralWidth,2880m SpectralIntensity,2940m RadialWind(m/s),2940m SNR,2940m SpectralWidth,2940m SpectralIntensity,3000m RadialWind(m/s),3000m SNR,3000m SpectralWidth,3000m SpectralIntensity,3060m RadialWind(m/s),3060m SNR,3060m SpectralWidth,3060m SpectralIntensity,3120m RadialWind(m/s),3120m SNR,3120m SpectralWidth,3120m SpectralIntensity,3180m RadialWind(m/s),3180m SNR,3180m SpectralWidth,3180m SpectralIntensity,3240m RadialWind(m/s),3240m SNR,3240m SpectralWidth,3240m SpectralIntensity,3300m RadialWind(m/s),3300m SNR,3300m SpectralWidth,3300m SpectralIntensity,3360m RadialWind(m/s),3360m SNR,3360m SpectralWidth,3360m SpectralIntensity,3420m RadialWind(m/s),3420m SNR,3420m SpectralWidth,3420m SpectralIntensity,3480m RadialWind(m/s),3480m SNR,3480m SpectralWidth,3480m SpectralIntensity,3540m RadialWind(m/s),3540m SNR,3540m SpectralWidth,3540m SpectralIntensity,3600m RadialWind(m/s),3600m SNR,3600m SpectralWidth,3600m SpectralIntensity,3660m RadialWind(m/s),3660m SNR,3660m SpectralWidth,3660m SpectralIntensity,3720m RadialWind(m/s),3720m SNR,3720m SpectralWidth,3720m SpectralIntensity,3780m RadialWind(m/s),3780m SNR,3780m SpectralWidth,3780m SpectralIntensity,3840m RadialWind(m/s),3840m SNR,3840m SpectralWidth,3840m SpectralIntensity,3900m RadialWind(m/s),3900m SNR,3900m SpectralWidth,3900m SpectralIntensity,3960m RadialWind(m/s),3960m SNR,3960m SpectralWidth,3960m SpectralIntensity,4020m RadialWind(m/s),4020m SNR,4020m SpectralWidth,4020m SpectralIntensity,4080m RadialWind(m/s),4080m SNR,4080m SpectralWidth,4080m SpectralIntensity,4140m RadialWind(m/s),4140m SNR,4140m SpectralWidth,4140m SpectralIntensity,4200m RadialWind(m/s),4200m SNR,4200m SpectralWidth,4200m SpectralIntensity,4260m RadialWind(m/s),4260m SNR,4260m SpectralWidth,4260m SpectralIntensity,4320m RadialWind(m/s),4320m SNR,4320m SpectralWidth,4320m SpectralIntensity,4380m RadialWind(m/s),4380m SNR,4380m SpectralWidth,4380m SpectralIntensity,4440m RadialWind(m/s),4440m SNR,4440m SpectralWidth,4440m SpectralIntensity,4500m RadialWind(m/s),4500m SNR,4500m SpectralWidth,4500m SpectralIntensity,4560m RadialWind(m/s),4560m SNR,4560m SpectralWidth,4560m SpectralIntensity,4620m RadialWind(m/s),4620m SNR,4620m SpectralWidth,4620m SpectralIntensity,4680m RadialWind(m/s),4680m SNR,4680m SpectralWidth,4680m SpectralIntensity,4740m RadialWind(m/s),4740m SNR,4740m SpectralWidth,4740m SpectralIntensity,4800m RadialWind(m/s),4800m SNR,4800m SpectralWidth,4800m SpectralIntensity,4860m RadialWind(m/s),4860m SNR,4860m SpectralWidth,4860m SpectralIntensity,4920m RadialWind(m/s),4920m SNR,4920m SpectralWidth,4920m SpectralIntensity,4980m RadialWind(m/s),4980m SNR,4980m SpectralWidth,4980m SpectralIntensity,5040m RadialWind(m/s),5040m SNR,5040m SpectralWidth,5040m SpectralIntensity,5100m RadialWind(m/s),5100m SNR,5100m SpectralWidth,5100m SpectralIntensity,5160m RadialWind(m/s),5160m SNR,5160m SpectralWidth,5160m SpectralIntensity,5220m RadialWind(m/s),5220m SNR,5220m SpectralWidth,5220m SpectralIntensity,5280m RadialWind(m/s),5280m SNR,5280m SpectralWidth,5280m SpectralIntensity,5340m RadialWind(m/s),5340m SNR,5340m SpectralWidth,5340m SpectralIntensity,5400m RadialWind(m/s),5400m SNR,5400m SpectralWidth,5400m SpectralIntensity,5460m RadialWind(m/s),5460m SNR,5460m SpectralWidth,5460m SpectralIntensity,5520m RadialWind(m/s),5520m SNR,5520m SpectralWidth,5520m SpectralIntensity,5580m RadialWind(m/s),5580m SNR,5580m SpectralWidth,5580m SpectralIntensity,5640m RadialWind(m/s),5640m SNR,5640m SpectralWidth,5640m SpectralIntensity,5700m RadialWind(m/s),5700m SNR,5700m SpectralWidth,5700m SpectralIntensity,5760m RadialWind(m/s),5760m SNR,5760m SpectralWidth,5760m SpectralIntensity,5820m RadialWind(m/s),5820m SNR,5820m SpectralWidth,5820m SpectralIntensity,5880m RadialWind(m/s),5880m SNR,5880m SpectralWidth,5880m SpectralIntensity,5940m RadialWind(m/s),5940m SNR,5940m SpectralWidth,5940m SpectralIntensity,6000m RadialWind(m/s),6000m SNR,6000m SpectralWidth,6000m SpectralIntensity,6060m RadialWind(m/s),6060m SNR,6060m SpectralWidth,6060m SpectralIntensity,6120m RadialWind(m/s),6120m SNR,6120m SpectralWidth,6120m SpectralIntensity,6180m RadialWind(m/s),6180m SNR,6180m SpectralWidth,6180m SpectralIntensity,6240m RadialWind(m/s),6240m SNR,6240m SpectralWidth,6240m SpectralIntensity,6300m RadialWind(m/s),6300m SNR,6300m SpectralWidth,6300m SpectralIntensity,6360m RadialWind(m/s),6360m SNR,6360m SpectralWidth,6360m SpectralIntensity,6420m RadialWind(m/s),6420m SNR,6420m SpectralWidth,6420m SpectralIntensity,6480m RadialWind(m/s),6480m SNR,6480m SpectralWidth,6480m SpectralIntensity,6540m RadialWind(m/s),6540m SNR,6540m SpectralWidth,6540m SpectralIntensity,6600m RadialWind(m/s),6600m SNR,6600m SpectralWidth,6600m SpectralIntensity,6660m RadialWind(m/s),6660m SNR,6660m SpectralWidth,6660m SpectralIntensity,6720m RadialWind(m/s),6720m SNR,6720m SpectralWidth,6720m SpectralIntensity,6780m RadialWind(m/s),6780m SNR,6780m SpectralWidth,6780m SpectralIntensity,6840m RadialWind(m/s),6840m SNR,6840m SpectralWidth,6840m SpectralIntensity,6900m RadialWind(m/s),6900m SNR,6900m SpectralWidth,6900m SpectralIntensity,6960m RadialWind(m/s),6960m SNR,6960m SpectralWidth,6960m SpectralIntensity,7020m RadialWind(m/s),7020m SNR,7020m SpectralWidth,7020m SpectralIntensity,7080m RadialWind(m/s),7080m SNR,7080m SpectralWidth,7080m SpectralIntensity,7140m RadialWind(m/s),7140m SNR,7140m SpectralWidth,7140m SpectralIntensity,7200m RadialWind(m/s),7200m SNR,7200m SpectralWidth,7200m SpectralIntensity,7260m RadialWind(m/s),7260m SNR,7260m SpectralWidth,7260m SpectralIntensity,7320m RadialWind(m/s),7320m SNR,7320m SpectralWidth,7320m SpectralIntensity,7380m RadialWind(m/s),7380m SNR,7380m SpectralWidth,7380m SpectralIntensity,7440m RadialWind(m/s),7440m SNR,7440m SpectralWidth,7440m SpectralIntensity,7500m RadialWind(m/s),7500m SNR,7500m SpectralWidth,7500m SpectralIntensity,7560m RadialWind(m/s),7560m SNR,7560m SpectralWidth,7560m SpectralIntensity,7620m RadialWind(m/s),7620m SNR,7620m SpectralWidth,7620m SpectralIntensity,7680m RadialWind(m/s),7680m SNR,7680m SpectralWidth,7680m SpectralIntensity,7740m RadialWind(m/s),7740m SNR,7740m SpectralWidth,7740m SpectralIntensity,7800m RadialWind(m/s),7800m SNR,7800m SpectralWidth,7800m SpectralIntensity,7860m RadialWind(m/s),7860m SNR,7860m SpectralWidth,7860m SpectralIntensity,7920m RadialWind(m/s),7920m SNR,7920m SpectralWidth,7920m SpectralIntensity,7980m RadialWind(m/s),7980m SNR,7980m SpectralWidth,7980m SpectralIntensity,8040m RadialWind(m/s),8040m SNR,8040m SpectralWidth,8040m SpectralIntensity,8100m RadialWind(m/s),8100m SNR,8100m SpectralWidth,8100m SpectralIntensity,8160m RadialWind(m/s),8160m SNR,8160m SpectralWidth,8160m SpectralIntensity,8220m RadialWind(m/s),8220m SNR,8220m SpectralWidth,8220m SpectralIntensity,8280m RadialWind(m/s),8280m SNR,8280m SpectralWidth,8280m SpectralIntensity,8340m RadialWind(m/s),8340m SNR,8340m SpectralWidth,8340m SpectralIntensity,8400m RadialWind(m/s),8400m SNR,8400m SpectralWidth,8400m SpectralIntensity,8460m RadialWind(m/s),8460m SNR,8460m SpectralWidth,8460m SpectralIntensity,8520m RadialWind(m/s),8520m SNR,8520m SpectralWidth,8520m SpectralIntensity,8580m RadialWind(m/s),8580m SNR,8580m SpectralWidth,8580m SpectralIntensity,8640m RadialWind(m/s),8640m SNR,8640m SpectralWidth,8640m SpectralIntensity,8700m RadialWind(m/s),8700m SNR,8700m SpectralWidth,8700m SpectralIntensity,8760m RadialWind(m/s),8760m SNR,8760m SpectralWidth,8760m SpectralIntensity,8820m RadialWind(m/s),8820m SNR,8820m SpectralWidth,8820m SpectralIntensity,8880m RadialWind(m/s),8880m SNR,8880m SpectralWidth,8880m SpectralIntensity,8940m RadialWind(m/s),8940m SNR,8940m SpectralWidth,8940m SpectralIntensity,9000m RadialWind(m/s),9000m SNR,9000m SpectralWidth,9000m SpectralIntensity,9060m RadialWind(m/s),9060m SNR,9060m SpectralWidth,9060m SpectralIntensity,9120m RadialWind(m/s),9120m SNR,9120m SpectralWidth,9120m SpectralIntensity,9180m RadialWind(m/s),9180m SNR,9180m SpectralWidth,9180m SpectralIntensity,9240m RadialWind(m/s),9240m SNR,9240m SpectralWidth,9240m SpectralIntensity,9300m RadialWind(m/s),9300m SNR,9300m SpectralWidth,9300m SpectralIntensity,9360m RadialWind(m/s),9360m SNR,9360m SpectralWidth,9360m SpectralIntensity,9420m RadialWind(m/s),9420m SNR,9420m SpectralWidth,9420m SpectralIntensity,9480m RadialWind(m/s),9480m SNR,9480m SpectralWidth,9480m SpectralIntensity,9540m RadialWind(m/s),9540m SNR,9540m SpectralWidth,9540m SpectralIntensity,9600m RadialWind(m/s),9600m SNR,9600m SpectralWidth,9600m SpectralIntensity,9660m RadialWind(m/s),9660m SNR,9660m SpectralWidth,9660m SpectralIntensity,9720m RadialWind(m/s),9720m SNR,9720m SpectralWidth,9720m SpectralIntensity,9780m RadialWind(m/s),9780m SNR,9780m SpectralWidth,9780m SpectralIntensity,9840m RadialWind(m/s),9840m SNR,9840m SpectralWidth,9840m SpectralIntensity,9900m RadialWind(m/s),9900m SNR,9900m SpectralWidth,9900m SpectralIntensity,9960m RadialWind(m/s),9960m SNR,9960m SpectralWidth,9960m SpectralIntensity,10020m RadialWind(m/s),10020m SNR,10020m SpectralWidth,10020m SpectralIntensity,10080m RadialWind(m/s),10080m SNR,10080m SpectralWidth,10080m SpectralIntensity,10140m RadialWind(m/s),10140m SNR,10140m SpectralWidth,10140m SpectralIntensity,10200m RadialWind(m/s),10200m SNR,10200m SpectralWidth,10200m SpectralIntensity,10260m RadialWind(m/s),10260m SNR,10260m SpectralWidth,10260m SpectralIntensity,10320m RadialWind(m/s),10320m SNR,10320m SpectralWidth,10320m SpectralIntensity,10380m RadialWind(m/s),10380m SNR,10380m SpectralWidth,10380m SpectralIntensity,10440m RadialWind(m/s),10440m SNR,10440m SpectralWidth,10440m SpectralIntensity,10500m RadialWind(m/s),10500m SNR,10500m SpectralWidth,10500m SpectralIntensity,10560m RadialWind(m/s),10560m SNR,10560m SpectralWidth,10560m SpectralIntensity,10620m RadialWind(m/s),10620m SNR,10620m SpectralWidth,10620m SpectralIntensity,10680m RadialWind(m/s),10680m SNR,10680m SpectralWidth,10680m SpectralIntensity,10740m RadialWind(m/s),10740m SNR,10740m SpectralWidth,10740m SpectralIntensity,10800m RadialWind(m/s),10800m SNR,10800m SpectralWidth,10800m SpectralIntensity,10860m RadialWind(m/s),10860m SNR,10860m SpectralWidth,10860m SpectralIntensity,10920m RadialWind(m/s),10920m SNR,10920m SpectralWidth,10920m SpectralIntensity,10980m RadialWind(m/s),10980m SNR,10980m SpectralWidth,10980m SpectralIntensity,11040m RadialWind(m/s),11040m SNR,11040m SpectralWidth,11040m SpectralIntensity,11100m RadialWind(m/s),11100m SNR,11100m SpectralWidth,11100m SpectralIntensity,11160m RadialWind(m/s),11160m SNR,11160m SpectralWidth,11160m SpectralIntensity,11220m RadialWind(m/s),11220m SNR,11220m SpectralWidth,11220m SpectralIntensity,11280m RadialWind(m/s),11280m SNR,11280m SpectralWidth,11280m SpectralIntensity,11340m RadialWind(m/s),11340m SNR,11340m SpectralWidth,11340m SpectralIntensity,11400m RadialWind(m/s),11400m SNR,11400m SpectralWidth,11400m SpectralIntensity,
20230515 00:02:40.112,133285537607327021,0,0,0,29.99,3,0,0,0,0,0,0,0,0,120.477398,36.16953,40,0,0,0,29.99,3,-1.364,107826.777,5.298,41011.167,0.455,15429.015,3.027,5845.163,1.218,8855.177,2.271,3353.072,1.278,6980.282,2.271,2643.107,1.347,5707.133,2.271,2161.378,1.489,5184.739,2.271,1963.161,1.689,4583.599,1.514,1735.599,1.659,3952.740,1.514,1496.609,1.403,3150.591,2.271,1193.203,1.121,2906.947,1.514,1100.590,0.569,2068.794,2.271,783.012,0.051,2150.918,2.271,814.331,0.064,1929.809,1.514,730.622,0.148,1649.269,1.514,624.479,-0.126,1246.638,2.271,472.087,-0.228,1192.351,2.271,451.294,-0.311,1065.783,2.271,403.654,-0.315,899.863,2.271,340.451,-0.115,629.992,2.271,238.244,-0.252,590.840,2.271,222.981,-0.926,568.079,2.271,215.101,-1.148,581.704,1.514,219.946,-1.438,562.186,1.514,212.826,-1.587,510.852,2.271,193.304,-1.456,474.014,1.514,179.144,-0.966,373.484,2.271,141.110,-0.857,353.995,2.271,133.992,-0.712,352.940,2.271,133.278,-0.753,348.181,2.271,131.152,-0.778,313.725,2.271,118.867,-0.111,263.087,2.271,99.013,0.009,332.856,2.271,125.733,-0.007,337.896,2.271,127.169,0.243,317.857,1.514,120.148,0.246,291.688,2.271,110.100,0.291,309.830,1.514,116.429,0.333,314.310,1.514,118.578,0.349,323.388,1.514,122.376,0.327,300.953,1.514,113.411,0.846,221.059,3.027,83.327,1.280,243.014,2.271,91.536,1.196,275.121,2.271,103.460,1.044,260.525,1.514,98.442,1.092,239.868,2.271,90.756,1.287,213.741,2.271,80.600,1.193,212.359,2.271,80.082,1.120,204.941,2.271,77.111,1.724,155.950,3.027,58.476,2.599,173.957,2.271,65.395,3.294,181.874,2.271,68.728,3.703,186.489,2.271,69.632,3.826,198.742,1.514,74.681,3.716,185.162,2.271,69.770,3.634,163.530,2.271,61.646,3.614,152.797,2.271,57.572,3.638,146.266,2.271,55.109,3.722,141.515,2.271,52.714,3.826,129.833,1.514,48.737,3.829,129.142,1.514,48.516,3.889,113.716,1.514,42.649,3.958,107.924,1.514,40.448,4.086,99.232,1.514,37.251,4.063,92.027,1.514,34.760,3.812,77.769,2.271,29.145,3.567,68.708,2.271,25.484,3.503,67.110,2.271,25.033,3.577,63.280,2.271,23.715,3.758,63.087,2.271,23.381,4.179,60.259,1.514,22.569,4.303,56.427,2.271,20.845,4.297,54.407,2.271,20.384,4.258,50.402,2.271,18.976,4.296,48.993,2.271,17.773,4.270,46.311,2.271,17.104,4.300,44.098,2.271,16.329,4.213,45.430,1.514,16.877,4.090,43.516,1.514,16.256,3.918,41.836,1.514,15.593,3.774,41.973,2.271,14.779,3.784,34.598,1.514,12.702,3.827,36.498,1.514,13.285,3.700,31.667,2.271,11.631,3.706,32.059,2.271,11.811,3.760,30.044,2.271,10.929,3.751,26.604,2.271,9.795,3.690,26.481,2.271,9.674,3.651,26.022,2.271,9.593,3.660,25.403,2.271,9.130,3.548,24.457,2.271,8.867,3.566,24.204,2.271,9.116,3.532,20.190,2.271,7.225,3.673,18.410,2.271,7.051,3.716,19.630,2.271,6.773,3.656,18.339,2.271,6.443,3.547,20.637,2.271,7.598,3.563,16.347,2.271,6.221,3.588,17.354,2.271,6.532,3.694,15.076,2.271,5.225,3.679,16.739,2.271,5.977,3.733,15.982,2.271,5.702,3.775,16.257,1.514,5.909,3.792,16.574,1.514,6.115,3.687,14.178,2.271,5.372,3.557,15.101,2.271,5.433,3.565,11.377,2.271,4.116,3.413,16.211,1.514,5.900,3.512,13.076,1.514,4.782,3.467,11.514,2.271,4.303,3.392,14.841,1.514,5.249,3.416,12.847,1.514,4.197,999.000,6.500,1.514,2.679,3.300,12.350,1.514,4.384,3.447,12.386,2.271,3.925,999.000,6.849,2.271,2.545,3.519,8.195,6.812,2.807,3.485,12.100,1.514,4.266,3.515,10.148,2.271,3.398,999.000,7.828,2.271,2.962,3.529,10.433,1.514,3.702,3.412,8.210,1.514,2.857,3.525,8.225,2.271,3.330,999.000,6.358,6.812,2.174,3.105,8.306,1.514,2.787,2.967,8.603,2.271,2.793,3.066,9.816,6.812,3.294,999.000,4.473,12.109,1.493,999.000,6.750,1.514,2.305,999.000,6.478,6.055,1.819,999.000,6.111,3.784,1.648,999.000,7.198,4.541,2.405,999.000,6.764,1.514,2.308,999.000,6.597,2.271,2.299,999.000,4.045,4.541,1.325,999.000,3.357,10.596,1.264,999.000,3.209,4.541,1.378,999.000,5.610,1.514,1.445,999.000,3.628,5.298,1.163,999.000,5.536,6.812,1.500,999.000,5.997,6.812,1.989,999.000,4.916,1.514,1.680,999.000,5.283,11.353,1.884,999.000,4.869,11.353,1.640,999.000,4.261,8.325,1.112,999.000,7.429,1.514,2.459,999.000,5.707,6.055,2.166,999.000,5.054,1.514,1.613,999.000,2.313,9.839,1.117,999.000,3.447,9.082,1.127,999.000,5.981,3.784,1.963,999.000,3.480,6.055,1.251,999.000,4.238,6.812,1.512,999.000,3.808,9.082,1.118,999.000,4.934,11.353,2.003,999.000,6.837,12.866,2.304,999.000,3.116,6.055,1.302,999.000,3.715,3.027,1.075,999.000,4.077,8.325,1.087,999.000,4.705,7.568,1.567,999.000,4.181,1.514,1.563,999.000,4.582,5.298,1.666,999.000,4.065,8.325,1.294,999.000,5.971,6.055,1.654,999.000,6.212,1.514,2.155,999.000,4.540,7.568,1.433,999.000,6.575,1.514,2.380,999.000,5.230,1.514,1.845,999.000,3.621,3.784,1.166,999.000,3.134,3.784,1.272,999.000,2.498,7.568,1.109,999.000,4.434,2.271,1.448,999.000,5.968,1.514,1.714,999.000,4.707,7.568,1.416,999.000,6.156,4.541,1.742,999.000,5.546,1.514,1.986,999.000,6.029,5.298,1.584,999.000,3.883,6.812,1.325,999.000,5.055,1.514,1.905,999.000,5.500,8.325,1.825,999.000,5.710,4.541,2.028,999.000,3.046,6.055,1.222,999.000,4.959,6.812,1.491,999.000,5.140,10.596,1.351,999.000,6.261,3.784,2.203,999.000,3.744,5.298,1.086,999.000,3.377,10.596,0.858,999.000,5.529,2.271,1.955,999.000,6.164,4.541,2.571,999.000,3.965,6.055,1.479,
